chr	start	end	gene	x1	x2	M	width	df	var	cov	Nsnps	pHet	pAlt	odsHet
1	115285915	115338236	NGF	115285915	115338236	0.752000390854671	0.315785228203284	6.87783917638524	34	71	1	0.866789197080676	0.868645290868034	0.503446391036563
1	115641952	115698224	VANGL1	115641952	115698224	0.155081204797121	0.426509106878021	6.87783917638524	91	200	3	0.766898245131474	0.834126835203459	0.6779794633998
1	115700004	115768805	CASQ2	115700004	115768805	0.233249938839943	0.15892701900996	6.87783917638524	61	133	2	0.725295080077488	0.77208471043947	0.603937384181393
1	115836377	115841126	NHLH2	115836377	115841126	1.60097574852405	0.641005057605183	6.87783917638524	0	0	0	0.5	0.5	0.5
1	115919375	115925908	LINC01649	115919375	115925908	-0.317722925418277	0.559015310875623	6.87783917638524	0	0	0	0.5	0.5	0.5
1	115976497	116070054	SLC22A15	115976497	116070054	-0.211855144450104	0.14105433245787	6.87783917638524	0	0	0	0.5	0.5	0.5
1	116111754	116135240	MAB21L3	116111754	116135240	0.359946854338782	0.282879104486818	6.87783917638524	0	0	0	0.5	0.5	0.5
1	116373172	116407195	ATP1A1	116373172	116407195	-0.1916862088337	0.113699852470873	6.87783917638524	0	0	0	0.5	0.5	0.5
1	116411260	116418622	ATP1A1-AS1	116411260	116418622	-0.315446283609392	0.545870847232703	6.87783917638524	0	0	0	0.5	0.5	0.5
1	116423723	116478826	LINC01762	116423723	116478826	-0.340361486045138	0.642081732811076	6.87783917638524	0	0	0	0.5	0.5	0.5
1	116514533	116571093	CD58	116514533	116571093	0.202587962698071	0.1756582386088	6.87783917638524	0	0	0	0.5	0.5	0.5
1	116574397	116667755	IGSF3	116574397	116667755	0.991653621663261	0.503722769918362	6.87783917638524	43	97	1	0.370980646368592	0.537801433545707	0.525877532656744
1	116671748	116671827	MIR320B1	116671748	116671827	0.590556671563291	0.352788812936205	6.87783917638524	0	0	0	0.5	0.5	0.5
1	116694111	116706603	C1orf137	116694111	116706603	0.698143701132657	0.445970681299916	6.87783917638524	0	0	0	0.5	0.5	0.5
1	116754429	116769229	CD2	116754429	116769229	-0.0624569378328598	0.179060019852613	6.87783917638524	24	51	1	0.796002378784057	0.802624465905533	0.505342042612404
1	116909922	116990358	PTGFRN	116909922	116990358	0.227781228363375	0.172179401923243	6.87783917638524	0	0	0	0.5	0.5	0.5
1	117001749	117036551	CD101	117001749	117036551	0.693646349272478	0.191281980300622	6.87783917638524	31	78	1	0.107245920267521	1	0.347504483415599
1	117050166	117059490	ENST00000445523	117050166	117059490	-0.29440158820757	0.547291314295942	6.87783917638524	0	0	0	0.5	0.5	0.5
1	117060326	117102869	TTF2	117060326	117102869	0.0375349781086064	0.116427388834986	6.87783917638524	59	153	2	0.0306582880454564	0.936435592342457	0.264228399497026
1	117111054	117121789	TRIM45	117111054	117121789	0.330726597464341	0.190342193988277	6.87783917638524	30	69	1	0.371674786710207	0.538384410126956	0.527805455011474
1	117143586	117210960	VTCN1	117143586	117210960	0.395773956103501	0.261343457752041	6.87783917638524	0	0	0	0.5	0.5	0.5
1	117295465	117321336	LINC01525	117295465	117321336	-0.294558205556027	0.54723804195922	6.87783917638524	0	0	0	0.5	0.5	0.5
1	117367462	117525698	MAN1A2	117367462	117525698	-0.0537243796014958	0.111303460783284	6.87783917638524	0	0	0	0.5	0.5	0.5
1	117596831	117604936	ENST00000440801	117596831	117604936	-0.271829408259175	0.617775089491531	6.87783917638524	0	0	0	0.5	0.5	0.5
1	117605645	117628389	FAM46C	117605645	117628389	-0.0460927723892625	0.209660207987715	6.87783917638524	43	93	1	0.610515599916408	0.654440644446724	0.521486509767573
1	117863484	117920424	GDAP2	117863484	117920424	-0.138617512088321	0.137830889844034	6.87783917638524	0	0	0	0.5	0.5	0.5
1	117929447	117966753	WDR3	117929447	117966753	0.0616892705318767	0.104298720437687	6.87783917638524	0	0	0	0.5	0.5	0.5
1	117970055	118185225	SPAG17	117970055	118185225	-0.20889298850574	0.175921278349615	6.87783917638524	0	0	0	0.5	0.5	0.5
1	118883042	118989556	TBX15	118883042	118989556	0.602207788483308	0.25883568195525	6.87783917638524	0	0	0	0.5	0.5	0.5
1	119000343	119001405	ENST00000439394	119000343	119001405	-0.329256651370623	0.590449967054988	6.87783917638524	0	0	0	0.5	0.5	0.5
1	119031215	119140793	WARS2	119031215	119140793	0.117037930108723	0.189026472694912	6.87783917638524	41	91	1	0.466462047800187	0.573306249786018	0.526900934287281
1	119141746	119275973	ENST00000425884	119141746	119275973	-0.342702270536093	0.656523690997975	6.87783917638524	0	0	0	0.5	0.5	0.5
1	119368775	119394130	HAO2	119368775	119394130	-0.110071824163769	0.225348209088758	6.87783917638524	21	55	1	0.114064070778682	1	0.356693267546921
1	119414930	119423039	HSD3B2	119414930	119423039	-0.661087285367267	0.366891693927026	6.87783917638524	0	0	0	0.5	0.5	0.5
1	119507202	119515058	HSD3B1	119507202	119515058	0.525824678215159	1.19857121294092	6.87783917638524	0	0	0	0.5	0.5	0.5
1	119563879	119572576	HSD3BP4	119563879	119572576	-0.439002982976351	1.76768557899495	6.87783917638524	0	0	0	0.5	0.5	0.5
1	119597701	119599291	LINC00622	119597701	119599291	-0.311378690556949	0.547787901643428	6.87783917638524	0	0	0	0.5	0.5	0.5
1	119619376	119647767	ZNF697	119619376	119647767	0.571168658932358	0.269352679058453	6.87783917638524	88	190	2	0.723797412418011	0.774125618805683	0.601158206843977
1	119711795	119744226	PHGDH	119711795	119744226	-0.0816093442549809	0.142650584471004	6.87783917638524	0	0	0	0.5	0.5	0.5
1	119747995	119768932	HMGCS2	119747995	119768932	0.320689055361197	0.209310888542667	6.87783917638524	0	0	0	0.5	0.5	0.5
1	119794017	119811580	REG4	119794017	119811580	0.090105700434329	0.149133741653918	6.87783917638524	80	169	2	0.907506997164946	0.914250567419257	0.601922381266713
1	119834764	119844880	NBPF7	119834764	119844880	0.310789195064612	0.161389288091256	6.87783917638524	0	0	0	0.5	0.5	0.5
1	119893532	119896524	ADAM30	119893532	119896524	-0.172359391318881	0.257040941999299	6.87783917638524	34	73	1	0.694478603369849	0.716216920784779	0.512310402416085
1	119911552	120069703	NOTCH2	119911552	120069703	0.141796542895741	0.0981848796608426	6.87783917638524	60	136	2	0.236400556411419	0.374491342114543	0.596573590279973
1	120155941	120176521	SEC22B	120155941	120176521	-0.214075881243382	0.333424517678754	6.87783917638524	0	0	0	0.5	0.5	0.5
1	120432203	120434109	PFN1P2	120432203	120434109	-0.346117471057197	0.707338343028271	6.87783917638524	0	0	0	0.5	0.5	0.5
1	120436350	120467844	NBPF8	120436350	120467844	-0.372718755678364	0.976326399554149	6.87783917638524	0	0	0	0.5	0.5	0.5
1	120850818	120850985	RNVU1-19	120850818	120850985	-0.295237941839568	0.546854249878534	6.87783917638524	0	0	0	0.5	0.5	0.5
1	120889745	120890530	PPIAL4A	120889745	120890530	-0.355143794190547	0.951736946566116	6.87783917638524	0	0	0	0.5	0.5	0.5
1	120913216	120985866	LINC00623	120913216	120985866	-0.327282821145034	0.680362811784943	6.87783917638524	0	0	0	0.5	0.5	0.5
1	120942599	120942763	RNVU1-4	120942599	120942763	-0.300473504777419	0.551050752024712	6.87783917638524	0	0	0	0.5	0.5	0.5
1	121037561	121052167	ENST00000612313	121037561	121052167	-0.297810693823813	0.549020879998081	6.87783917638524	0	0	0	0.5	0.5	0.5
1	121087344	121097161	FCGR1B	121087344	121097161	-0.400032518552909	1.55150244204652	6.87783917638524	0	0	0	0.5	0.5	0.5
1	121108440	121117251	HIST2H2BA	121108440	121117251	-0.378989475452641	1.28953725754659	6.87783917638524	0	0	0	0.5	0.5	0.5
1	121167645	121184318	FAM72B	121167645	121184318	-0.376823396696701	1.25561299476822	6.87783917638524	0	0	0	0.5	0.5	0.5
1	121184966	121392874	SRGAP2C	121184966	121392874	0.364198632531392	0.54273531230033	6.87783917638524	0	0	0	0.5	0.5	0.5
1	121397480	121397905	SRGAP2-AS1	121397480	121397905	-0.294889107495486	0.546419177403668	6.87783917638524	0	0	0	0.5	0.5	0.5
1	121519111	121571888	EMBP1	121519111	121571888	0.0688771636553782	0.900283066203805	6.87783917638524	0	0	0	0.5	0.5	0.5
1	143419624	143420207	ENST00000622095	143419624	143420207	-0.33226963576069	0.589746567955795	6.87783917638524	0	0	0	0.5	0.5	0.5
1	143699455	143699619	RNVU1-17	143699455	143699619	-0.317099079811412	0.546157440026577	6.87783917638524	0	0	0	0.5	0.5	0.5
1	143729406	143729570	RNVU1-18	143729406	143729570	-0.313961541814076	0.546581846183077	6.87783917638524	0	0	0	0.5	0.5	0.5
1	143792494	143797108	ENST00000424684	143792494	143797108	-0.32748074603376	0.56878739172156	6.87783917638524	0	0	0	0.5	0.5	0.5
1	143874742	143883733	HIST2H2BB	143874742	143883733	-0.689845861386276	2.93929291009455	6.87783917638524	0	0	0	0.5	0.5	0.5
1	143955363	143972006	FAM72C	143955363	143972006	-0.337676629549827	0.623543309794933	6.87783917638524	0	0	0	0.5	0.5	0.5
1	143974543	144067102	SRGAP2D	143974543	144067102	-0.376220511770291	0.987586522489391	6.87783917638524	0	0	0	0.5	0.5	0.5
1	144227028	144250297	ENST00000452399	144227028	144250297	-0.293451956907403	0.617775089491531	6.87783917638524	0	0	0	0.5	0.5	0.5
1	144274552	144276762	DRD5P2	144274552	144276762	-0.325860770430707	0.566910465856347	6.87783917638524	0	0	0	0.5	0.5	0.5
1	144286862	144302541	ENST00000620141	144286862	144302541	-0.311324572713458	0.547751290636788	6.87783917638524	0	0	0	0.5	0.5	0.5
1	144372874	144373659	PPIAL4E	144372874	144373659	-0.313231143396339	0.546759363615272	6.87783917638524	0	0	0	0.5	0.5	0.5
1	144412575	144412740	RNVU1-15	144412575	144412740	-0.294180230851716	0.617775089491531	6.87783917638524	0	0	0	0.5	0.5	0.5
1	144421385	144459464	NBPF15	144421385	144459464	-0.388294973409919	1.12768995184207	6.87783917638524	0	0	0	0.5	0.5	0.5
1	144592867	144593652	PPIAL4F	144592867	144593652	-0.313551608170644	0.546756253471602	6.87783917638524	0	0	0	0.5	0.5	0.5
1	144641368	144641793	LINC01632	144641368	144641793	-0.294653112503416	0.617775089491531	6.87783917638524	0	0	0	0.5	0.5	0.5
1	144663836	144740806	ENST00000441760	144663836	144740806	-0.342401917015489	0.654946552916737	6.87783917638524	0	0	0	0.5	0.5	0.5
1	144887190	145093362	SRGAP2B	144887190	145093362	-0.337327389213871	0.386885640552496	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145095999	145112692	FAM72D	145095999	145112692	-0.386859201211728	1.12196327892823	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145168404	145216071	ENST00000578899	145168404	145216071	-0.346007013736295	0.691833062765876	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145241414	145242199	PPIAL4D	145241414	145242199	-0.333946126295662	0.606063965233479	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145281115	145281279	RNVU1-14	145281115	145281279	-0.312954373714463	0.54691654822836	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145289899	145405778	NBPF20	145289899	145405778	-0.401782874138905	1.29275840288733	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145572344	145602039	NBPF25P	145572344	145602039	-0.400530871035802	1.27477203302116	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145607820	145670464	GPR89A	145607820	145670464	0.462903362769661	0.92818979802808	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145670852	145707400	PDZK1	145670852	145707400	0.423015202574443	0.804730379771341	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145719445	145736134	CD160	145719445	145736134	0.125181912310597	0.284875072888316	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145738485	145824547	RNF115	145738485	145824547	-0.149182142019544	0.139846706818811	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145825756	145841071	POLR3C	145825756	145841071	-0.164787874703111	0.166809360698143	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145845632	145847719	NUDT17	145845632	145847719	0.767652036705162	0.205849654999157	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145848111	145859081	PIAS3	145848111	145859081	-0.0123194697263057	0.192489273554888	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145866559	145885866	ANKRD35	145866559	145885866	0.177148157848041	0.139341000041447	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145891207	145910189	ITGA10	145891207	145910189	-0.22095584847021	0.124870265310414	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145911347	145917018	PEX11B	145911347	145917018	-0.59124909877506	0.650538717892139	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145917700	145927536	RBM8A	145917700	145927536	0.150676867937117	0.189578676312217	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145933423	145958019	LIX1L	145933423	145958019	0.419458659094359	0.261118901265258	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145959440	145963537	ANKRD34A	145959440	145963537	0.53308146659455	0.225163839404801	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145964183	145978848	POLR3GL	145964183	145978848	0.106121935632607	0.157770222361556	6.87783917638524	0	0	0	0.5	0.5	0.5
1	145992425	145996631	TXNIP	145992425	145996631	-0.398090847064499	0.329309975634759	6.87783917638524	0	0	0	0.5	0.5	0.5
1	146017467	146021822	HFE2	146017467	146021822	0.312434286258325	0.251876021073762	6.87783917638524	0	0	0	0.5	0.5	0.5
1	146052080	146052244	RNVU1-6	146052080	146052244	-0.312786493399082	0.546440133029183	6.87783917638524	0	0	0	0.5	0.5	0.5
1	146052595	146058799	LINC01719	146052595	146058799	-0.322815254664017	0.557168523133659	6.87783917638524	0	0	0	0.5	0.5	0.5
1	146066317	146144804	NBPF10	146066317	146144804	-0.39422256743734	1.20825832374563	6.87783917638524	0	0	0	0.5	0.5	0.5
1	146151907	146229032	NOTCH2NL	146151907	146229032	0.130929238731945	0.659219027578493	6.87783917638524	0	0	0	0.5	0.5	0.5
1	146376806	146376970	ENST00000643391	146376806	146376970	-0.320600745888004	0.549940360471299	6.87783917638524	0	0	0	0.5	0.5	0.5
1	146516252	146525289	ENST00000621489	146516252	146525289	-0.316438395188048	0.54596285032673	6.87783917638524	0	0	0	0.5	0.5	0.5
1	146547488	146822034	HYDIN2	146547488	146822034	-0.450482426328162	1.90258695942804	6.87783917638524	0	0	0	0.5	0.5	0.5
1	146938544	146996093	NBPF12	146938544	146996093	-0.402473893069257	1.304753075947	6.87783917638524	0	0	0	0.5	0.5	0.5
1	147019335	147043039	NBPF13P	147019335	147043039	-0.133703314879949	0.37326172565557	6.87783917638524	0	0	0	0.5	0.5	0.5
1	147099481	147114346	ENST00000637142	147099481	147114346	-0.364085090021753	0.871157768527491	6.87783917638524	0	0	0	0.5	0.5	0.5
1	147155105	147172589	PRKAB2	147155105	147172589	0.197486379635898	0.323825589943421	6.87783917638524	53	131	2	0.0969281734656964	0.401165246432221	0.465152632141236
1	147177850	147242830	FMO5	147177850	147242830	-0.170395998932658	0.192741626330324	6.87783917638524	252	566	7	0.602363595884594	0.876310525380195	0.829359853210721
1	147252622	147295766	CHD1L	147252622	147295766	-0.222277455386522	0.191903650580343	6.87783917638524	67	141	2	0.937874798290115	0.940910028063834	0.601172207040934
1	147382191	147517875	LINC00624	147382191	147517875	-0.335332530113518	0.607956203381252	6.87783917638524	0	0	0	0.5	0.5	0.5
1	147541500	147626219	BCL9	147541500	147626219	-0.0425838520931929	0.191332704277877	6.87783917638524	0	0	0	0.5	0.5	0.5
1	147647365	147670543	ACP6	147647365	147670543	-0.0645067074388212	0.226220743703256	6.87783917638524	0	0	0	0.5	0.5	0.5
1	147756198	147773362	GJA5	147756198	147773362	0.146548699761229	0.324039375237209	6.87783917638524	0	0	0	0.5	0.5	0.5
1	147907944	147909268	GJA8	147907944	147909268	0.259451182140356	0.327350263551951	6.87783917638524	0	0	0	0.5	0.5	0.5
1	147928392	147993521	GPR89B	147928392	147993521	0.852981730837363	0.778847754120074	6.87783917638524	0	0	0	0.5	0.5	0.5
1	147993861	148010619	ENST00000401008	147993861	148010619	-0.402642279631481	1.30153216366952	6.87783917638524	0	0	0	0.5	0.5	0.5
1	148014845	148014956	RNU1-129P	148014845	148014956	-0.315561383919345	0.545892917803665	6.87783917638524	0	0	0	0.5	0.5	0.5
1	148038752	148038916	RNVU1-7	148038752	148038916	-0.322386684936441	0.553334139134655	6.87783917638524	0	0	0	0.5	0.5	0.5
1	148102045	148152190	NBPF11	148102045	148152190	-0.398779235554882	1.24899014909797	6.87783917638524	0	0	0	0.5	0.5	0.5
1	148162709	148247071	ENST00000599640	148162709	148247071	-0.338437990384427	0.633945849769493	6.87783917638524	0	0	0	0.5	0.5	0.5
1	148334478	148334554	RNU1-122P	148334478	148334554	-0.633066795263415	2.48897795916979	6.87783917638524	0	0	0	0.5	0.5	0.5
1	148362369	148362533	RNVU1-1	148362369	148362533	-0.317351573348069	0.54720411443933	6.87783917638524	0	0	0	0.5	0.5	0.5
1	148388281	148388363	RNU1-13P	148388281	148388363	-0.292931140520112	0.617775089491531	6.87783917638524	0	0	0	0.5	0.5	0.5
1	148402482	148402875	RNVU1-3	148402482	148402875	-0.315644647545907	0.546292574049815	6.87783917638524	0	0	0	0.5	0.5	0.5
1	148420371	148459920	LINC01138	148420371	148459920	-0.358709885345461	0.814922190232911	6.87783917638524	0	0	0	0.5	0.5	0.5
1	148482547	148483285	PPIAL4G	148482547	148483285	-0.338835930830982	0.641241497098767	6.87783917638524	0	0	0	0.5	0.5	0.5
1	148531384	148595717	NBPF14	148531384	148595717	-0.3899707436588	1.16379899265007	6.87783917638524	0	0	0	0.5	0.5	0.5
1	148748555	148752397	NUDT4B	148748555	148752397	-0.52824139572851	1.65019465859868	6.87783917638524	0	0	0	0.5	0.5	0.5
1	148808180	149033019	PDE4DIP	148808180	149033019	-0.0518392869245142	0.16984791279279	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149054032	149082311	NBPF9	149054032	149082311	-0.393661558638095	1.1919660779605	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149583822	149584607	PPIAL4C	149583822	149584607	-0.331752489314856	0.583376002395429	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149607011	149679523	LINC00869	149607011	149679523	-0.419044198843463	1.48919112196493	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149701103	149705717	ENST00000636086	149701103	149705717	-0.313200602293555	0.54709855074161	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149782688	149812373	HIST2H2BF	149782688	149812373	-0.715895794899833	3.15515702592736	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149813224	149813681	HIST2H3D	149813224	149813681	-0.648127021819838	2.61057039022463	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149832656	149833052	HIST2H4A	149832656	149833052	-0.320270889483065	0.551208206107834	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149840686	149841193	HIST2H3C	149840686	149841193	-0.387212466902118	0.764703206039617	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149842217	149842751	HIST2H2AA3	149842217	149842751	-0.319951568306819	0.550714090422088	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149850191	149850773	HIST2H2BC	149850191	149850773	-0.633322851464846	2.49134042049643	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149851060	149851594	HIST2H2AA4	149851060	149851594	-0.32224498660459	0.55608934688965	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149852618	149853125	HIST2H3A	149852618	149853125	-0.398541974489782	0.82030263232297	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149860763	149861159	HIST2H4B	149860763	149861159	-0.323072273273392	0.558407990933842	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149884459	149886682	HIST2H2BE	149884459	149886682	-0.803280529128886	0.510493443389665	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149886974	149887916	HIST2H2AC	149886974	149887916	-0.551966195837924	0.311392622928839	6.87783917638524	0	0	0	0.5	0.5	0.5
1	149899581	149900795	BOLA1	149899581	149900795	0.976437502807156	0.497645836444242	6.87783917638524	47	99	1	0.779096754433083	0.787444976809212	0.504552758718826
1	149903319	149917882	SV2A	149903319	149917882	-0.210569187750479	0.166514794517506	6.87783917638524	39	83	1	0.730409488807462	0.74545573172643	0.50820892908118
1	149923316	149928252	SF3B4	149923316	149928252	0.617372130596465	0.182153472416145	6.87783917638524	32	67	1	0.854562791931826	0.856976127502223	0.503233418264477
1	149928650	149936898	MTMR11	149928650	149936898	-0.0417590066134041	0.213680161519687	6.87783917638524	86	193	3	0.636467061261255	0.780321811523234	0.686720532691172
1	149940329	150010737	OTUD7B	149940329	150010737	-0.204325463080841	0.119626124857167	6.87783917638524	0	0	0	0.5	0.5	0.5
1	150067292	150145327	VPS45	150067292	150145327	0.0482732938778206	0.13089491722795	6.87783917638524	0	0	0	0.5	0.5	0.5
1	150149433	150164302	PLEKHO1	150149433	150164302	0.334628886360937	0.203312015000078	6.87783917638524	0	0	0	0.5	0.5	0.5
1	150218416	150236156	ANP32E	150218416	150236156	-0.402550418840135	0.346049658339166	6.87783917638524	32	66	1	0.94795269852843	1	0.5
1	150257742	150265078	CA14	150257742	150265078	-0.324685829304989	0.369226126262594	6.87783917638524	0	0	0	0.5	0.5	0.5
1	150265398	150267478	APH1A	150265398	150267478	0.916086493694975	0.341934079647605	6.87783917638524	0	0	0	0.5	0.5	0.5
1	150267715	150280924	C1orf54	150267715	150280924	0.032934759579568	0.179588554719135	6.87783917638524	0	0	0	0.5	0.5	0.5
1	150282532	150287092	CIART	150282532	150287092	-0.105977487386472	0.276838924059932	6.87783917638524	32	65	1	0.956553853515998	1	0.5
1	150293841	150308979	MRPS21	150293841	150308979	0.563814243226616	0.853791938652416	6.87783917638524	19	46	1	0.308198165166664	0.523409734953182	0.511380575095914
1	150321478	150353228	PRPF3	150321478	150353228	-0.376023050966182	0.36207419217701	6.87783917638524	0	0	0	0.5	0.5	0.5
1	150364110	150476565	RPRD2	150364110	150476565	-0.263992271510219	0.135567595557697	6.87783917638524	127	284	4	0.618189482889247	0.790331672491275	0.748296523386801
1	150487363	150507609	TARS2	150487363	150507609	-0.041878690353702	0.1520761657657	6.87783917638524	28	73	1	0.0725604491430107	1	0.27926551005978
1	150508010	150513789	ECM1	150508010	150513789	-0.201424069587253	0.179644139913908	6.87783917638524	82	177	2	0.762912315429522	0.808375500872913	0.606339682718307
1	150515756	150518032	FALEC	150515756	150518032	-0.332353953657481	0.585889445288207	6.87783917638524	0	0	0	0.5	0.5	0.5
1	150549368	150561222	ADAMTSL4	150549368	150561222	-0.0416022569740666	0.254135007877231	6.87783917638524	116	260	3	0.467680303710223	0.702675922944553	0.671010571636786
1	150563101	150573821	ADAMTSL4-AS1	150563101	150573821	-0.320227626451576	0.547865144055784	6.87783917638524	0	0	0	0.5	0.5	0.5
1	150574123	150579738	MCL1	150574123	150579738	-0.660229711293536	0.21756515702258	6.87783917638524	26	78	1	0.0058346962119542	1	0.0403752421260826
1	150622122	150629622	ENSA	150622122	150629622	-0.534171857882234	0.432092957870124	6.87783917638524	0	0	0	0.5	0.5	0.5
1	150646224	150697196	GOLPH3L	150646224	150697196	-0.426737202107245	0.250605796365054	6.87783917638524	0	0	0	0.5	0.5	0.5
1	150698058	150720888	HORMAD1	150698058	150720888	0.254768207225388	0.166052960102545	6.87783917638524	19	40	1	0.862693888140962	0.864735062038762	0.501937066460074
1	150730195	150765957	CTSS	150730195	150765957	0.140722805906688	0.217705686123699	6.87783917638524	52	117	2	0.496727219154371	0.613780574129746	0.600253780346383
1	150796207	150808441	CTSK	150796207	150808441	-0.734174569206968	0.498645859948226	6.87783917638524	0	0	0	0.5	0.5	0.5
1	150809704	150876768	ARNT	150809704	150876768	-0.218923796043879	0.152704807578759	6.87783917638524	17	37	1	0.724517703788901	0.740664004259323	0.510080678124648
1	150926338	150964744	SETDB1	150926338	150964744	-0.19593724514194	0.196120103090028	6.87783917638524	0	0	0	0.5	0.5	0.5
1	150965172	150975003	CERS2	150965172	150975003	-0.164444647229782	0.213572511904741	6.87783917638524	23	55	1	0.297990404891136	0.521009426845808	0.508388144113126
1	150982022	150995638	ANXA9	150982022	150995638	-0.0669049304375754	0.155138066045959	6.87783917638524	0	0	0	0.5	0.5	0.5
1	150996824	151007749	MINDY1	150996824	151007749	-0.110842475775411	0.147168490921578	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151008247	151035713	PRUNE1	151008247	151035713	-0.352244136352219	0.167071160884046	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151036552	151047600	BNIPL	151036552	151047600	-0.599319639744555	0.311499385396783	6.87783917638524	25	57	1	0.451394201724846	0.567143800194354	0.532108981722088
1	151047782	151048852	C1orf56	151047782	151048852	-0.0395159842807249	0.354539182349705	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151050437	151056786	CDC42SE1	151050437	151056786	-0.354914999951731	0.214290166441488	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151059478	151068497	MLLT11	151059478	151068497	0.0781728296292121	0.454722566828011	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151070577	151125545	GABPB2	151070577	151125545	-0.199387912517096	0.148181730149478	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151131686	151146664	SEMA6C	151131686	151146664	0.136629212411768	0.155579257151687	6.87783917638524	166	350	4	0.979626969922916	0.98494028490889	0.698029736758373
1	151156628	151161020	TNFAIP8L2	151156628	151161020	0.208693864720184	0.223683778969171	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151161735	151168338	SCNM1	151161735	151168338	-0.157682991725045	0.169232947460829	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151168985	151190213	VPS72	151168985	151190213	0.0373511847492473	0.165155293860897	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151198544	151249531	PIP5K1A	151198544	151249531	-0.58158611221522	0.202367223614233	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151254720	151267478	PSMD4	151254720	151267478	-0.0166495159646365	0.147721769335902	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151280024	151280258	ENST00000494138	151280024	151280258	0.933637266319713	0.560850274995186	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151281542	151293033	ZNF687	151281542	151293033	-0.00114817770921078	0.165434494664075	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151294017	151327715	PI4KB	151294017	151327715	0.352563095745459	0.133956547580418	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151340639	151347891	RFX5	151340639	151347891	-0.0771788459845159	0.217035167119573	6.87783917638524	20	47	1	0.389781362649981	0.544548166672425	0.530617431236848
1	151364301	151372734	SELENBP1	151364301	151372734	0.103065222700409	0.135067893195611	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151399564	151401936	PSMB4	151399564	151401936	0.14701759789171	0.155005408637757	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151402723	151459465	POGZ	151402723	151459465	0.170415173379516	0.118821325273091	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151511385	151538691	CGN	151511385	151538691	0.321349737077444	0.113048763289224	6.87783917638524	28	62	1	0.560302232488875	0.6226016372238	0.525065617522723
1	151540304	151583583	TUFT1	151540304	151583583	0.0450595402341673	0.131833331019071	6.87783917638524	17	39	1	0.513739996556375	0.596903107344396	0.527953116946233
1	151612185	151699083	SNX27	151612185	151699083	-0.237741947567443	0.144477531834295	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151700057	151703448	ENST00000457548	151700057	151703448	1.03292806539922	0.347588734940402	6.87783917638524	0	0	0	0.5	0.5	0.5
1	151705030	151709791	CELF3	151705030	151709791	-0.0244530615773193	0.144623818888844	6.87783917638524	0	0	0	0.5	0.5	0.5
